      Freq,    Re(Vin),    Im(Vin),   Re(Vout),   Im(Vout),    Re(Iin),    Im(Iin),   Re(Iout),   Im(Iout),    Re(Pin),    Im(Pin),   Re(Zout),   Im(Zout),   Re(Pout),   Im(Pout),    Re(Zin),    Im(Zin),     Re(Av),     Im(Av),     Re(Ai),     Im(Ai)
        Hz,          V,          V,          V,          V,          A,          A,          A,          A,          W,          W,       Ohms,       Ohms,          W,          W,       Ohms,       Ohms,          L,          L,          L,          L
1.837e+06,4.999e+0,3.422e-2,5.247e-4,-3.422e-2,1.049e-5,-6.844e-4,1.049e-5,-6.844e-4,2.904e-5,3.422e-3,6.200e+1,7.304e+3,2.342e-5,5.294e-23,6.200e+1,7.304e+3,5.810e-5,-6.845e-3,1.000e+0,0.000e+3
2.041e+06,5.000e+0,3.080e-2,4.250e-4,-3.080e-2,8.500e-6,-6.159e-4,8.500e-6,-6.159e-4,2.353e-5,3.080e-3,6.200e+1,8.116e+3,1.897e-5,0.000e+3,6.200e+1,8.116e+3,4.706e-5,-6.160e-3,1.000e+0,0.000e+3
2.245e+06,5.000e+0,2.800e-2,3.512e-4,-2.800e-2,7.025e-6,-5.600e-4,7.025e-6,-5.600e-4,1.944e-5,2.800e-3,6.200e+1,8.928e+3,1.568e-5,2.647e-23,6.200e+1,8.928e+3,3.889e-5,-5.600e-3,1.000e+0,0.000e+3
2.449e+06,5.000e+0,2.567e-2,2.951e-4,-2.567e-2,5.903e-6,-5.133e-4,5.903e-6,-5.133e-4,1.634e-5,2.567e-3,6.200e+1,9.740e+3,1.318e-5,0.000e+3,6.200e+1,9.740e+3,3.268e-5,-5.133e-3,1.000e+0,0.000e+3
2.653e+06,5.000e+0,2.369e-2,2.515e-4,-2.369e-2,5.029e-6,-4.738e-4,5.029e-6,-4.738e-4,1.392e-5,2.369e-3,6.200e+1,1.055e+4,1.123e-5,0.000e+3,6.200e+1,1.055e+4,2.784e-5,-4.739e-3,1.000e+0,0.000e+3
2.857e+06,5.000e+0,2.200e-2,2.168e-4,-2.200e-2,4.337e-6,-4.400e-4,4.337e-6,-4.400e-4,1.200e-5,2.200e-3,6.200e+1,1.136e+4,9.680e-6,0.000e+3,6.200e+1,1.136e+4,2.401e-5,-4.400e-3,1.000e+0,0.000e+3
3.061e+06,5.000e+0,2.053e-2,1.889e-4,-2.053e-2,3.778e-6,-4.107e-4,3.778e-6,-4.107e-4,1.046e-5,2.053e-3,6.200e+1,1.217e+4,8.432e-6,0.000e+3,6.200e+1,1.217e+4,2.091e-5,-4.107e-3,1.000e+0,0.000e+3
3.265e+06,5.000e+0,1.925e-2,1.660e-4,-1.925e-2,3.320e-6,-3.850e-4,3.320e-6,-3.850e-4,9.190e-6,1.925e-3,6.200e+1,1.299e+4,7.411e-6,1.323e-23,6.200e+1,1.299e+4,1.838e-5,-3.850e-3,1.000e+0,0.000e+3
3.469e+06,5.000e+0,1.812e-2,1.471e-4,-1.812e-2,2.941e-6,-3.623e-4,2.941e-6,-3.623e-4,8.141e-6,1.812e-3,6.200e+1,1.380e+4,6.565e-6,6.617e-24,6.200e+1,1.380e+4,1.628e-5,-3.624e-3,1.000e+0,0.000e+3
3.673e+06,5.000e+0,1.711e-2,1.312e-4,-1.711e-2,2.623e-6,-3.422e-4,2.623e-6,-3.422e-4,7.261e-6,1.711e-3,6.200e+1,1.461e+4,5.856e-6,0.000e+3,6.200e+1,1.461e+4,1.452e-5,-3.422e-3,1.000e+0,0.000e+3
3.878e+06,5.000e+0,1.621e-2,1.177e-4,-1.621e-2,2.355e-6,-3.242e-4,2.355e-6,-3.242e-4,6.517e-6,1.621e-3,6.200e+1,1.542e+4,5.256e-6,0.000e+3,6.200e+1,1.542e+4,1.303e-5,-3.242e-3,1.000e+0,0.000e+3
4.082e+06,5.000e+0,1.540e-2,1.062e-4,-1.540e-2,2.125e-6,-3.080e-4,2.125e-6,-3.080e-4,5.882e-6,1.540e-3,6.200e+1,1.623e+4,4.743e-6,0.000e+3,6.200e+1,1.623e+4,1.176e-5,-3.080e-3,1.000e+0,0.000e+3
4.286e+06,5.000e+0,1.467e-2,9.637e-5,-1.467e-2,1.927e-6,-2.933e-4,1.927e-6,-2.933e-4,5.335e-6,1.467e-3,6.200e+1,1.705e+4,4.302e-6,3.309e-24,6.200e+1,1.705e+4,1.067e-5,-2.933e-3,1.000e+0,0.000e+3
4.49e+06,5.000e+0,1.400e-2,8.781e-5,-1.400e-2,1.756e-6,-2.800e-4,1.756e-6,-2.800e-4,4.861e-6,1.400e-3,6.200e+1,1.786e+4,3.920e-6,-3.309e-24,6.200e+1,1.786e+4,9.722e-6,-2.800e-3,1.000e+0,0.000e+3
4.694e+06,5.000e+0,1.339e-2,8.034e-5,-1.339e-2,1.607e-6,-2.678e-4,1.607e-6,-2.678e-4,4.447e-6,1.339e-3,6.200e+1,1.867e+4,3.587e-6,0.000e+3,6.200e+1,1.867e+4,8.895e-6,-2.678e-3,1.000e+0,0.000e+3
4.898e+06,5.000e+0,1.283e-2,7.378e-5,-1.283e-2,1.476e-6,-2.567e-4,1.476e-6,-2.567e-4,4.084e-6,1.283e-3,6.200e+1,1.948e+4,3.294e-6,0.000e+3,6.200e+1,1.948e+4,8.169e-6,-2.567e-3,1.000e+0,0.000e+3
5.102e+06,5.000e+0,1.232e-2,6.800e-5,-1.232e-2,1.360e-6,-2.464e-4,1.360e-6,-2.464e-4,3.764e-6,1.232e-3,6.200e+1,2.029e+4,3.036e-6,0.000e+3,6.200e+1,2.029e+4,7.529e-6,-2.464e-3,1.000e+0,0.000e+3
5.306e+06,5.000e+0,1.185e-2,6.287e-5,-1.185e-2,1.257e-6,-2.369e-4,1.257e-6,-2.369e-4,3.480e-6,1.185e-3,6.200e+1,2.110e+4,2.807e-6,0.000e+3,6.200e+1,2.110e+4,6.961e-6,-2.369e-3,1.000e+0,0.000e+3
5.51e+06,5.000e+0,1.141e-2,5.830e-5,-1.141e-2,1.166e-6,-2.281e-4,1.166e-6,-2.281e-4,3.227e-6,1.141e-3,6.200e+1,2.192e+4,2.603e-6,0.000e+3,6.200e+1,2.192e+4,6.455e-6,-2.282e-3,1.000e+0,0.000e+3
